method_id,update,training_seeds,deadline_completion_rate,deadline_completion_rate_ci95_lower,deadline_completion_rate_ci95_upper,mission_success,mission_success_ci95_lower,mission_success_ci95_upper,makespan,makespan_ci95_lower,makespan_ci95_upper,throughput,throughput_ci95_lower,throughput_ci95_upper,communication_events,communication_events_ci95_lower,communication_events_ci95_upper,deadline_remaining_tasks,deadline_remaining_tasks_ci95_lower,deadline_remaining_tasks_ci95_upper,completion_rate,completion_rate_ci95_lower,completion_rate_ci95_upper,actor_loss,actor_loss_ci95_lower,actor_loss_ci95_upper
gppo_always,43.0,5,0.7774772329514443,0.7695438649601558,0.7854106009427329,0.04444444444444444,-0.013260227253802548,0.10214911614269143,22.38188748565088,21.221135436494308,23.54263953480745,1.01170465337132,1.0016034080479472,1.021805898694693,49.42222222222222,47.279920672745845,51.56452377169859,4.4,4.24272357589185,4.557276424108151,0.9685939931528168,0.9504356673141787,0.9867523189914549,-0.0012181321770185604,-0.006645938032659521,0.004209673678622399
gppo_always,44.0,5,0.7389577574551999,0.6768983646616135,0.8010171502487863,0.02222222222222222,-0.015554352922033901,0.05999879736647834,22.78263516392914,21.739689896356456,23.825580431501823,0.9691832858499525,0.8956207863539195,1.0427457853459854,48.044444444444444,46.16166964112887,49.92721924776002,5.222222222222223,3.930985211722621,6.513459232721825,0.9302673561006894,0.8715894679134445,0.9889452442879344,0.0014200744277331977,-0.006851960828698808,0.009692109684165204
gppo_always,45.0,5,0.7348738111845529,0.6704545394237227,0.799293082945383,0.02222222222222222,-0.015554352922033901,0.05999879736647834,22.419113487922274,21.557986354957237,23.280240620887312,0.9635386989553657,0.8768475195537688,1.0502298783569626,48.13333333333333,45.777415363728664,50.489251302938,5.266666666666667,3.9992264459515354,6.534106887381798,0.9325925925925926,0.8597263326454598,1.0054588525397254,0.00707109457871411,0.0003003396169199849,0.013841849540508235
gppo_always,46.0,5,0.7385553126974697,0.6774755742989508,0.7996350510959885,0.03333333333333333,-0.02835555555555555,0.09502222222222222,23.414802865831405,21.479005621868282,25.350600109794527,0.9708808167141502,0.9021388157714486,1.0396228176568518,49.18888888888888,45.95147092855745,52.42630684922032,5.177777777777779,3.944578468943784,6.410977086611774,0.9354820815019025,0.871677947732213,0.999286215271592,-0.0004999383556423709,-0.013813231360810647,0.012813354649525904
gppo_always,47.0,5,0.7708245503588642,0.7444259766728881,0.7972231240448403,0.03333333333333333,-0.004443241810922788,0.07110990847758945,22.242834202361028,21.026296346680525,23.45937205804153,1.01582383665717,0.9799293727732298,1.05171830054111,48.41111111111111,45.70074605019094,51.12147617203128,4.622222222222223,4.022141197240421,5.2223032472040245,0.9587313612313613,0.9149466417548351,1.0025160807078874,-0.0014837237162282691,-0.007298392549663446,0.004330945117206907
gppo_always,48.0,5,0.7777988112973194,0.7585638572915862,0.7970337653030527,0.02222222222222222,-0.015554352922033901,0.05999879736647834,22.120399749407166,20.774997266767112,23.46580223204722,1.0277540360873694,0.9956122582198764,1.0598958139548624,48.3888888888889,45.566580085317604,51.211197692460196,4.444444444444445,4.0164951454975535,4.872393743391336,0.9642501697648758,0.9294377514452963,0.9990625880844552,-0.0018154791847337036,-0.013082805843039846,0.009451847473572438
gppo_always,49.0,5,0.7540194047285065,0.7163353024921195,0.7917035069648934,0.02222222222222222,-0.015554352922033901,0.05999879736647834,21.980228536016817,20.80047546894196,23.159981603091673,0.9812262583095916,0.93068720909112,1.0317653075280633,47.34444444444444,43.77314258519528,50.9157463036936,5.0,4.231979527021851,5.768020472978149,0.9434190584446338,0.891923296795265,0.9949148200940026,0.002461040015623439,-0.009205659265938007,0.014127739297184886
gppo_always,50.0,5,0.772072664082468,0.7419058016331788,0.8022395265317572,0.01111111111111111,-0.019733333333333325,0.041955555555555545,21.37041440087389,20.10211856003834,22.638710241709443,1.0079000474833806,0.970611054388995,1.0451890405777662,46.34444444444445,44.542352663440916,48.14653622544798,4.544444444444444,3.8489039320050575,5.239984956883831,0.9455984447651113,0.9347319857913283,0.9564649037388944,0.007487536652479321,-0.010306097747305797,0.025281171052264437
gppo_always,51.0,5,0.7549301283242034,0.6709807689983979,0.8388794876500089,0.02222222222222222,-0.03946666666666665,0.08391111111111109,21.81814749627086,20.051740584695583,23.584554407846138,0.9864613010446345,0.8810201842584683,1.0919024178308006,47.288888888888884,45.67625236596696,48.90152541181081,4.9,3.239405463600164,6.560594536399837,0.9438594276094276,0.9043845280304881,0.9833343271883672,0.0017009519535349682,-0.005837730899827853,0.00923963480689779
gppo_always,52.0,5,0.7664391709692222,0.7282240210001995,0.804654320938245,0.0,0.0,0.0,22.588069840921495,22.053367095119683,23.122772586723308,0.9998931623931624,0.9439347550066179,1.0558515697797068,49.077777777777776,46.85162928007436,51.30392627548119,4.644444444444444,3.870869713283092,5.418019175605796,0.9652606951871657,0.9311579778926834,0.9993634124816481,-0.004228252172470093,-0.011007866257897904,0.0025513619129577184
gppo_always,53.0,5,0.7252989983872337,0.6651579259311563,0.785440070843311,0.02222222222222222,-0.015554352922033901,0.05999879736647834,22.719525510702923,21.96706266518183,23.471988356224013,0.9508072174738841,0.8711230137664092,1.030491421181359,46.52222222222222,43.667402673666686,49.37704177077775,5.488888888888889,4.198204594549518,6.77957318322826,0.9071015830574654,0.8364764779751794,0.9777266881397513,0.0024395435000769796,-0.019806615613406305,0.024685702613560262
